
2019-07-30,TRX - Espalda,20
2019-07-30,Abdominales - Extensión piernas,20
2019-07-30,Bici (min),60
2019-07-23,Bici (min),60
2019-07-20,Abdominales - Extensión piernas,20
2019-07-20,Planchas,20
2019-07-20,Planchas,20
2019-07-20,Abdominales - Extensión piernas,10
2019-07-20,Correr (min),25
2019-07-07,Bosu Lunges,10
2019-07-07,Abdominales - Extensión piernas,20
2019-07-07,Planchas,20
2019-07-07,TRX - Espalda,20
2019-07-07,Abdominales - Extensión piernas,20
2019-07-07,Correr (min),17
2019-07-04,Abdominales - Extensión piernas,20
2019-07-04,Planchas,20
2019-07-04,TRX - Espalda,20
2019-07-04,Abdominales - Extensión piernas,20
2019-07-04,Correr (min),20
2019-07-03,Abdominales - Extensión piernas,20
2019-07-03,Bosu - Burpee,12
2019-07-03,Planchas,20
2019-07-03,TRX - Espalda,20
2019-07-03,Abdominales - Extensión piernas,20
2019-07-03,Correr (min),20
2019-07-02,Abdominales - Extensión piernas,20
2019-07-02,Kettlebell - Deadlift high pull,16
2019-07-02,Planchas,20
2019-07-02,TRX - Espalda,20
2019-07-02,Abdominales - Extensión piernas,20
2019-07-02,Correr (min),17
2019-06-30,Abdominales - Extensión piernas,20
2019-06-30,Kettlebell - Deadlift high pull,20
2019-06-30,Planchas,20
2019-06-30,TRX - Espalda,20
2019-06-30,Abdominales - Extensión piernas,20
2019-06-30,Correr (min),10
2019-06-27,Abdominales - Extensión piernas,20
2019-06-27,Bosu Lunges,10
2019-06-27,Kettlebell - Deadlift high pull,20
2019-06-27,Planchas,20
2019-06-27,TRX - Espalda,20
2019-06-27,Abdominales - Extensión piernas,20
2019-06-27,Correr (min),20
2019-06-25,Bosu Lunges,10
2019-06-25,Kettlebell - Deadlift high pull,20
2019-06-25,Planchas,20
2019-06-25,TRX - Espalda,20
2019-06-24,Correr (min),18
2019-06-23,Kettlebell - Deadlift high pull,20
2019-06-23,Planchas,20
2019-06-23,TRX - Espalda,20
2019-06-23,Abdominales - Extensión piernas,20
2019-06-23,Correr (min),19
2019-06-20,Planchas,20
2019-06-20,Planchas,20
2019-06-20,TRX - Espalda,20
2019-06-20,Abdominales - Extensión piernas,20
2019-06-20,Correr (min),20
2019-06-18,Planchas,20
2019-06-18,Planchas,20
2019-06-18,Abdominales - Extensión piernas,20
2019-06-18,Abdominales - Extensión piernas,20
2019-06-18,Correr (min),20
2019-06-17,Bici (min),80
2019-06-16,Planchas,20
2019-06-16,TRX - Espalda,20
2019-06-16,Planchas,20
2019-06-16,Abdominales - Extensión piernas,20
2019-06-16,Abdominales - Extensión piernas,20
2019-06-16,Correr (min),16
2019-06-14,Bosu - Burpee,20
2019-06-14,TRX - Espalda,20
2019-06-14,Planchas,20
2019-06-14,Abdominales - Extensión piernas,20
2019-06-14,Abdominales - Extensión piernas,20
2019-06-14,Correr (min),19
2019-06-12,TRX - Espalda,20
2019-06-12,Planchas,20
2019-06-12,Abdominales - Extensión piernas,20
2019-06-12,Abdominales - Extensión piernas,20
2019-06-12,Correr (min),17
2019-06-10,TRX - Espalda,20
2019-06-10,Planchas,20
2019-06-10,Planchas,20
2019-06-10,Abdominales - Extensión piernas,20
2019-06-10,Abdominales - Extensión piernas,20
2019-06-10,Correr (min),19
2019-06-07,Bosu - Burpee,20
2019-06-07,Abdominales - Extensión piernas,20
